Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Discount,Total_Cost,Gross_Sales,Discount_Amount
1077,2023-12-02,David,East,1960.41,24,Electronics,2258.54,2439.49,0.2,54204.96,58547.759999999995,11709.552
1092,2023-06-17,David,East,862.02,21,Clothing,2792.2,3254.55,0.02,58636.2,68345.55,1366.911
1062,2023-04-02,Bob,East,6991.95,10,Clothing,1524.88,1636.14,0.2,15248.800000000001,16361.400000000001,3272.2800000000007
1063,2023-12-19,Charlie,West,3889.71,46,Furniture,2302.62,2740.93,0.25,105920.51999999999,126082.78,31520.695
1025,2023-02-28,Bob,East,8236.13,14,Electronics,859.59,884.51,0.12,12034.26,12383.14,1485.9768
1056,2023-02-28,Eve,North,6629.16,37,Electronics,1555.41,1609.94,0.16,57550.170000000006,59567.78,9530.8448
1033,2023-10-31,Eve,East,7982.79,18,Furniture,3124.48,3553.27,0.12,56240.64,63958.86,7675.0632
1038,2023-06-18,Eve,West,2792.27,24,Clothing,1543.91,1862.88,0.09,37053.840000000004,44709.12,4023.8208
1006,2023-09-26,Bob,East,6954.35,14,Food,4503.73,4879.88,0.24,63052.219999999994,68318.32,16396.396800000002
1058,2023-12-29,David,North,2714.21,34,Electronics,3160.61,3273.22,0.08,107460.74,111289.48,8903.1584
1044,2023-02-14,David,West,9396.78,12,Electronics,2221.31,2494.48,0.22,26655.72,29933.760000000002,6585.4272
1045,2023-12-11,Alice,West,6400.11,22,Clothing,241.85,613.09,0.06,5320.7,13487.980000000001,809.2788
1032,2023-06-30,Eve,North,3312.67,6,Clothing,2522.76,2840.14,0.07,15136.560000000001,17040.84,1192.8588000000002
1045,2023-06-19,David,North,2768.17,36,Electronics,3835.64,4076.77,0.1,138083.04,146763.72,14676.372000000001
1061,2023-12-22,Alice,North,1990.17,45,Clothing,1364.51,1844.8,0.18,61402.95,83016.0,14942.88
1047,2023-07-10,David,North,6976.95,36,Food,4043.53,4384.85,0.14,145567.08000000002,157854.6,22099.644000000004
1021,2023-06-04,Eve,North,2265.28,22,Electronics,1296.44,1751.24,0.22,28521.68,38527.28,8476.0016
1080,2023-07-07,Charlie,West,5993.5,14,Food,4127.54,4495.13,0.06,57785.56,62931.82,3775.9092
1085,2023-01-07,Eve,West,2719.89,16,Food,472.08,842.46,0.0,7553.28,13479.36,0.0
1075,2023-05-13,Bob,East,6653.49,36,Clothing,4337.61,4386.82,0.23,156153.96,157925.52,36322.8696
1036,2023-08-23,David,East,8167.9,25,Food,2520.97,2707.11,0.25,63024.24999999999,67677.75,16919.4375
1099,2023-02-14,David,South,7802.45,32,Clothing,1517.86,1948.46,0.02,48571.52,62350.72,1247.0144
1019,2023-11-10,Bob,East,7632.43,33,Furniture,1362.31,1486.29,0.18,44956.229999999996,49047.57,8828.5626
1020,2023-09-06,Bob,East,1958.45,45,Clothing,2188.45,2255.05,0.11,98480.24999999999,101477.25000000001,11162.497500000001
1057,2023-01-31,Charlie,North,975.01,36,Food,4995.3,5165.09,0.24,179830.80000000002,185943.24,44626.37759999999
1018,2023-01-23,David,North,7019.59,20,Furniture,1140.62,1258.63,0.26,22812.399999999998,25172.600000000002,6544.876000000001
1047,2023-06-09,David,East,3746.64,18,Clothing,560.92,1024.31,0.26,10096.56,18437.579999999998,4793.770799999999
1049,2023-12-29,Charlie,South,4380.23,38,Food,2945.92,3381.22,0.23,111944.96,128486.35999999999,29551.8628
1014,2023-06-07,Alice,North,408.38,3,Electronics,2468.29,2723.13,0.08,7404.87,8169.39,653.5512
1015,2023-02-08,Charlie,East,2669.81,23,Electronics,2644.77,2684.83,0.24,60829.71,61751.09,14820.261599999998
1031,2023-03-23,Eve,East,433.4,32,Clothing,3351.33,3711.47,0.16,107242.56,118767.04,19002.7264
1001,2023-12-22,David,West,8803.94,45,Clothing,1372.36,1687.83,0.02,61756.2,75952.34999999999,1519.0469999999998
1054,2023-09-15,Bob,South,2509.63,16,Electronics,4557.79,5043.36,0.14,72924.64,80693.76,11297.126400000001
1003,2023-07-25,Eve,West,5617.64,5,Food,2206.58,2490.47,0.28,11032.9,12452.349999999999,3486.658
1016,2023-03-18,David,South,485.9,4,Food,688.98,863.81,0.27,2755.92,3455.24,932.9148
1087,2023-01-12,Charlie,North,6701.79,21,Food,3724.38,3988.7,0.03,78211.98,83762.7,2512.881
1057,2023-10-22,Eve,South,3297.97,40,Clothing,3233.37,3723.21,0.22,129334.79999999999,148928.4,32764.248
1075,2023-08-12,David,East,8989.4,14,Furniture,1612.93,1964.15,0.24,22581.02,27498.100000000002,6599.544
1012,2023-01-13,Alice,East,8892.37,39,Furniture,3126.52,3465.79,0.08,121934.28,135165.81,10813.2648
1074,2023-02-15,Alice,South,3320.38,31,Furniture,1138.32,1266.25,0.14,35287.92,39253.75,5495.525000000001
1096,2023-06-04,Bob,South,9019.51,14,Furniture,2251.95,2626.32,0.21,31527.299999999996,36768.48,7721.380800000001
1016,2023-04-23,David,South,9961.96,6,Furniture,4502.09,4879.72,0.13,27012.54,29278.32,3806.1816
1072,2023-08-21,Alice,West,8271.62,12,Clothing,710.99,876.46,0.03,8531.880000000001,10517.52,315.5256
1076,2023-01-17,Charlie,South,8464.23,16,Clothing,1964.15,2211.17,0.21,31426.4,35378.72,7429.5312
1024,2023-12-26,David,North,2565.19,17,Furniture,4114.66,4269.02,0.27,69949.22,72573.34000000001,19594.801800000005
1028,2023-08-11,Charlie,West,5809.35,45,Clothing,4848.98,4985.75,0.2,218204.09999999998,224358.75,44871.75
1008,2023-12-20,Charlie,West,765.83,23,Clothing,2296.93,2319.62,0.23,52829.39,53351.259999999995,12270.789799999999
1092,2023-07-07,Alice,South,1039.69,14,Furniture,2559.65,2709.4,0.11,35835.1,37931.6,4172.476
1036,2023-12-10,David,North,9989.04,7,Food,2882.25,3163.7,0.05,20175.75,22145.899999999998,1107.2949999999998
1090,2023-12-31,Eve,West,3333.73,46,Clothing,4665.12,4675.9,0.19,214595.52,215091.4,40867.366
1008,2023-06-12,Alice,East,7507.02,32,Food,4298.12,4446.9,0.1,137539.84,142300.8,14230.08
1058,2023-11-22,Alice,West,8085.98,15,Clothing,894.48,1336.37,0.26,13417.2,20045.55,5211.843
1060,2023-03-15,David,South,8594.43,44,Clothing,2211.95,2512.84,0.04,97325.79999999999,110564.96,4422.598400000001
1050,2023-08-21,David,North,9976.52,17,Furniture,2346.8,2654.65,0.13,39895.600000000006,45129.05,5866.776500000001
1028,2023-08-12,Charlie,South,2490.82,41,Clothing,3956.03,4163.68,0.12,162197.23,170710.88,20485.3056
1092,2023-11-15,David,East,499.47,47,Electronics,3034.32,3375.79,0.28,142613.04,158662.13,44425.396400000005
1041,2023-03-01,Charlie,East,4170.8,44,Electronics,3288.39,3391.46,0.05,144689.16,149224.24,7461.2119999999995
1100,2023-12-01,Alice,East,1387.8,34,Furniture,4991.09,5402.28,0.0,169697.06,183677.52,0.0
1064,2023-08-10,Bob,South,322.02,5,Food,421.05,488.23,0.07,2105.25,2441.15,170.8805
1027,2023-02-06,Eve,West,3668.23,45,Food,1153.9,1485.34,0.25,51925.50000000001,66840.3,16710.075
1063,2023-10-05,Alice,South,7859.01,27,Food,2069.08,2246.24,0.06,55865.159999999996,60648.479999999996,3638.9087999999997
1017,2023-07-15,David,North,5705.19,23,Electronics,1771.52,2147.8,0.07,40744.96,49399.4,3457.9580000000005
1073,2023-12-18,Eve,West,3196.5,40,Food,157.15,436.53,0.04,6286.0,17461.199999999997,698.4479999999999
1033,2023-08-30,Bob,East,6577.99,14,Food,504.3,735.95,0.21,7060.2,10303.300000000001,2163.693
1084,2023-11-20,Bob,South,2396.98,15,Furniture,3420.72,3513.74,0.02,51310.799999999996,52706.1,1054.122
1077,2023-08-07,Charlie,East,242.38,43,Food,4402.66,4724.7,0.1,189314.38,203162.1,20316.210000000003
1092,2023-07-11,Eve,East,7667.1,33,Electronics,2595.42,3083.06,0.08,85648.86,101740.98,8139.2784
1029,2023-01-17,Charlie,North,6275.06,31,Electronics,2719.0,3133.55,0.17,84289.0,97140.05,16513.808500000003
1013,2023-01-12,Alice,West,7646.8,35,Electronics,1312.71,1352.11,0.22,45944.85,47323.85,10411.247
1046,2023-07-12,Eve,North,485.49,17,Furniture,3850.99,4045.34,0.16,65466.829999999994,68770.78,11003.3248
1035,2023-01-22,Alice,North,8387.48,28,Furniture,3771.38,4234.92,0.28,105598.64,118577.76000000001,33201.772800000006
1006,2023-04-30,Charlie,North,6233.31,19,Clothing,2962.41,3218.9,0.29,56285.78999999999,61159.1,17736.139
1082,2023-07-29,Eve,East,5677.61,46,Food,1102.69,1437.12,0.11,50723.740000000005,66107.51999999999,7271.827199999999
1069,2023-11-02,Charlie,North,6283.68,23,Furniture,530.24,987.41,0.23,12195.52,22710.43,5223.3989
1047,2023-09-27,Eve,North,8657.89,32,Electronics,367.98,806.14,0.22,11775.36,25796.48,5675.2256
1025,2023-07-11,Charlie,West,5910.67,40,Electronics,2983.85,3239.74,0.27,119354.0,129589.59999999999,34989.192
1066,2023-06-24,Bob,West,5851.41,13,Furniture,4133.92,4358.37,0.13,53740.96,56658.81,7365.6453
1010,2023-10-12,Charlie,North,9907.72,20,Furniture,4298.74,4475.19,0.16,85974.79999999999,89503.79999999999,14320.607999999998
1056,2023-07-23,Bob,West,7591.63,35,Furniture,2344.93,2707.25,0.12,82072.54999999999,94753.75,11370.449999999999
1030,2023-06-13,Charlie,West,4478.71,5,Clothing,3932.14,4082.76,0.26,19660.7,20413.800000000003,5307.588000000001
1005,2023-09-08,Eve,North,7103.23,9,Electronics,4737.06,4869.5,0.07,42633.54,43825.5,3067.7850000000003
1033,2023-08-15,Eve,East,3953.38,29,Clothing,1412.09,1596.65,0.07,40950.61,46302.850000000006,3241.1995000000006
1065,2023-01-07,Eve,North,2365.87,6,Clothing,2019.9,2116.74,0.11,12119.400000000001,12700.439999999999,1397.0484
1018,2023-01-29,David,West,6008.83,25,Food,4660.82,5011.43,0.07,116520.5,125285.75,8770.0025
1096,2023-02-02,Alice,East,9289.0,31,Electronics,1724.24,2036.2,0.17,53451.44,63122.200000000004,10730.774000000001
1049,2023-05-14,Eve,South,9298.48,22,Electronics,4573.69,4820.3,0.04,100621.18,106046.6,4241.8640000000005
1011,2023-03-20,Bob,East,3484.86,2,Furniture,4906.17,5107.43,0.1,9812.34,10214.86,1021.4860000000001
1085,2023-02-27,Eve,West,5324.01,45,Furniture,3325.96,3781.4,0.27,149668.2,170163.0,45944.01
1026,2023-01-26,David,East,2195.2,5,Food,4093.61,4117.88,0.12,20468.05,20589.4,2470.728
1063,2023-08-14,Bob,North,9956.75,27,Clothing,3760.25,4147.11,0.22,101526.75,111971.96999999999,24633.833399999996
1089,2023-10-12,David,South,9813.07,25,Furniture,3512.69,3964.63,0.03,87817.25,99115.75,2973.4725
1086,2023-01-04,Bob,South,6530.14,8,Furniture,1569.31,1798.02,0.07,12554.48,14384.16,1006.8912000000001
1059,2023-04-09,Charlie,South,8063.7,1,Electronics,332.62,612.46,0.24,332.62,612.46,146.9904
1027,2023-02-08,Alice,West,7179.49,20,Electronics,1748.11,2220.9,0.23,34962.2,44418.0,10216.140000000001
1049,2023-09-28,Alice,West,5972.27,44,Furniture,3351.33,3465.35,0.12,147458.52,152475.4,18297.048
1077,2023-10-12,David,South,628.15,23,Electronics,557.52,822.39,0.29,12822.96,18914.97,5485.3413
1033,2023-06-06,Alice,East,4602.17,32,Food,108.99,351.6,0.27,3487.68,11251.2,3037.8240000000005
1098,2023-03-16,David,South,6780.38,11,Furniture,741.48,878.09,0.29,8156.280000000001,9658.99,2801.1070999999997
1099,2023-10-15,David,East,6807.56,39,Electronics,3592.89,4004.0,0.13,140122.71,156156.0,20300.280000000002
1001,2023-05-10,David,East,3793.91,47,Food,4865.33,5316.13,0.06,228670.51,249858.11000000002,14991.4866
1021,2023-06-24,Alice,West,9422.75,24,Electronics,4916.17,5309.32,0.19,117988.08,127423.68,24210.4992
1055,2023-03-25,David,East,1756.83,11,Electronics,2495.2,2600.93,0.21,27447.199999999997,28610.23,6008.1483
1006,2023-01-22,Alice,South,5053.56,29,Electronics,4353.29,4405.8,0.04,126245.41,127768.20000000001,5110.728000000001
1092,2023-01-27,David,West,6939.75,26,Furniture,3697.29,4003.96,0.24,96129.54,104102.96,24984.7104
1081,2023-07-14,Eve,North,7001.64,16,Clothing,2530.15,2568.13,0.01,40482.4,41090.08,410.9008
1069,2023-12-03,David,North,6521.53,35,Electronics,2885.16,3224.84,0.14,100980.59999999999,112869.40000000001,15801.716000000002
1095,2023-08-24,Bob,West,2825.35,20,Food,729.27,999.18,0.1,14585.4,19983.6,1998.36
1005,2023-04-02,David,South,1646.45,46,Furniture,4691.42,5026.19,0.22,215805.32,231204.74,50865.042799999996
1003,2023-01-21,Charlie,North,6395.81,3,Furniture,1792.05,2091.23,0.09,5376.15,6273.6900000000005,564.6321
1053,2023-10-30,David,North,6033.09,1,Food,2258.44,2475.56,0.25,2258.44,2475.56,618.89
1023,2023-12-23,Bob,East,1875.62,47,Electronics,3374.72,3483.15,0.18,158611.84,163708.05000000002,29467.449
1053,2023-03-25,Bob,East,7080.88,1,Clothing,1702.82,1862.61,0.24,1702.82,1862.61,447.02639999999997
1037,2023-09-19,Alice,South,4606.2,17,Electronics,1308.58,1575.59,0.3,22245.86,26785.03,8035.508999999999
1074,2023-05-27,Eve,West,6710.83,2,Food,3173.69,3503.11,0.2,6347.38,7006.22,1401.2440000000001
1074,2023-09-14,David,South,8389.93,29,Furniture,173.67,565.62,0.3,5036.429999999999,16402.98,4920.893999999999
1083,2023-02-27,Alice,West,1780.31,20,Clothing,3617.59,4003.5,0.01,72351.8,80070.0,800.7
1017,2023-01-15,Eve,North,289.53,6,Furniture,2594.42,3081.04,0.1,15566.52,18486.239999999998,1848.6239999999998
1085,2023-06-11,David,East,7813.12,8,Food,3048.48,3198.54,0.03,24387.84,25588.32,767.6496
1078,2023-06-12,Charlie,South,6136.0,29,Electronics,3177.81,3222.65,0.08,92156.49,93456.85,7476.548000000001
1073,2023-11-16,David,South,7026.43,48,Clothing,2658.9,2838.27,0.25,127627.20000000001,136236.96,34059.24
1001,2023-10-08,Bob,West,8397.73,33,Furniture,2933.54,3307.75,0.01,96806.81999999999,109155.75,1091.5575000000001
1051,2023-10-07,Bob,West,8047.83,3,Furniture,3434.75,3659.42,0.16,10304.25,10978.26,1756.5216
1045,2023-01-12,Charlie,South,9613.11,35,Furniture,3777.94,4188.66,0.17,132227.9,146603.1,24922.527000000002
1077,2023-10-01,Alice,West,5405.76,5,Electronics,3650.89,3930.06,0.17,18254.45,19650.3,3340.551
1004,2023-09-28,Eve,South,4936.11,27,Clothing,4354.6,4820.2,0.14,117574.20000000001,130145.4,18220.356
1062,2023-07-27,David,South,4078.68,44,Electronics,987.74,1462.19,0.24,43460.56,64336.36,15440.7264
1065,2023-01-27,Bob,South,1621.54,12,Electronics,2035.68,2079.64,0.04,24428.16,24955.68,998.2272
1032,2023-03-13,Alice,North,5768.81,20,Electronics,4741.59,4975.23,0.09,94831.8,99504.59999999999,8955.413999999999
1034,2023-03-01,Charlie,West,2842.42,45,Food,2013.12,2321.87,0.18,90590.4,104484.15,18807.146999999997
1092,2023-05-25,Bob,East,9220.94,20,Food,668.11,803.49,0.21,13362.2,16069.8,3374.658
1095,2023-04-03,Charlie,East,5873.59,9,Food,2650.95,2860.42,0.12,23858.55,25743.78,3089.2535999999996
1072,2023-11-05,David,West,5969.12,39,Clothing,591.98,934.04,0.26,23087.22,36427.56,9471.1656
1039,2023-01-08,Eve,South,3613.75,4,Electronics,1054.12,1175.22,0.12,4216.48,4700.88,564.1056
1026,2023-03-20,Bob,East,614.69,19,Electronics,4991.68,5296.65,0.12,94841.92000000001,100636.34999999999,12076.362
1034,2023-01-27,Bob,East,414.26,38,Food,2729.75,3081.5,0.01,103730.5,117097.0,1170.97
1054,2023-06-23,David,West,4291.02,27,Electronics,1456.09,1510.43,0.17,39314.43,40781.61,6932.873700000001
1003,2023-02-19,Alice,East,937.2,45,Electronics,4974.14,5227.93,0.21,223836.30000000002,235256.85,49403.9385
1050,2023-07-18,Eve,South,6107.78,43,Furniture,4834.47,4973.38,0.03,207882.21000000002,213855.34,6415.660199999999
1012,2023-12-15,Bob,West,8821.63,13,Electronics,2231.66,2596.61,0.09,29011.579999999998,33755.93,3038.0337
1065,2023-06-30,Eve,South,8840.86,13,Furniture,1339.0,1441.88,0.23,17407.0,18744.440000000002,4311.221200000001
1054,2023-01-24,Bob,East,6624.55,22,Electronics,4200.08,4647.28,0.11,92401.76,102240.15999999999,11246.417599999999
1005,2023-11-12,Eve,East,2191.2,28,Clothing,3592.32,3813.48,0.07,100584.96,106777.44,7474.420800000001
1094,2023-02-15,Charlie,South,8643.67,47,Food,3450.36,3557.38,0.2,162166.92,167196.86000000002,33439.372
1094,2023-01-15,Bob,North,8872.33,45,Furniture,4470.91,4695.54,0.06,201190.94999999998,211299.3,12677.957999999999
1057,2023-06-02,Eve,East,2046.87,22,Food,3462.61,3672.89,0.27,76177.42,80803.58,21816.966600000003
1017,2023-08-10,Alice,North,7400.52,43,Furniture,1454.8,1674.97,0.03,62556.4,72023.71,2160.7113
1047,2023-07-25,Charlie,East,2936.54,19,Furniture,3484.62,3781.55,0.21,66207.78,71849.45,15088.384499999998
1023,2023-09-30,Charlie,North,8046.14,8,Furniture,1563.78,1829.16,0.15,12510.24,14633.28,2194.992
1079,2023-08-24,Alice,North,9972.66,8,Clothing,3808.23,3891.62,0.26,30465.84,31132.96,8094.5696
1085,2023-12-06,Eve,North,397.26,42,Electronics,3117.75,3159.88,0.04,130945.5,132714.96,5308.5984
1014,2023-08-16,David,South,8983.92,26,Furniture,433.19,800.6,0.2,11262.94,20815.600000000002,4163.120000000001
1066,2023-01-09,Alice,North,6264.04,48,Clothing,2588.54,2872.8,0.17,124249.92,137894.40000000002,23442.048000000006
1075,2023-06-15,Eve,North,9736.49,26,Furniture,1749.34,1935.25,0.14,45482.84,50316.5,7044.31
1051,2023-11-15,Alice,North,4703.59,23,Electronics,1676.42,2082.52,0.15,38557.66,47897.96,7184.6939999999995
1038,2023-08-02,Alice,East,8489.14,43,Furniture,3031.17,3231.32,0.22,130340.31,138946.76,30568.287200000002
1064,2023-04-27,Bob,North,717.7,13,Clothing,1645.51,2045.53,0.28,21391.63,26591.89,7445.729200000001
1098,2023-12-10,Eve,East,3419.26,28,Electronics,3895.62,4055.44,0.03,109077.36,113552.32,3406.5696000000003
1038,2023-03-13,David,North,763.46,9,Clothing,400.42,446.11,0.01,3603.78,4014.9900000000002,40.1499
1050,2023-03-05,Bob,North,9755.9,20,Electronics,3318.92,3785.91,0.24,66378.4,75718.2,18172.368
1098,2023-07-24,Alice,South,8188.04,19,Electronics,4055.51,4258.84,0.03,77054.69,80917.96,2427.5388000000003
1082,2023-07-28,Alice,East,8540.22,48,Food,3380.52,3778.94,0.3,162264.96,181389.12,54416.736
1030,2023-03-13,Alice,North,9385.86,39,Food,2511.28,2658.06,0.19,97939.92000000001,103664.34,19696.2246
1079,2023-10-04,Eve,East,942.52,12,Food,4754.02,5080.74,0.2,57048.240000000005,60968.88,12193.776
1091,2023-10-01,Eve,East,3917.42,15,Electronics,1534.7,1972.62,0.06,23020.5,29589.3,1775.358
1051,2023-11-16,Bob,West,803.25,31,Furniture,144.88,175.29,0.07,4491.28,5433.99,380.3793
1063,2023-12-04,David,South,2186.85,14,Clothing,2188.35,2605.36,0.2,30636.899999999998,36475.04,7295.008000000001
1098,2024-01-01,Bob,South,2370.72,11,Clothing,213.41,503.36,0.27,2347.5099999999998,5536.96,1494.9792000000002
1052,2023-04-05,Charlie,South,4744.16,26,Clothing,4771.99,5079.65,0.29,124071.73999999999,132070.9,38300.560999999994
1038,2023-06-15,Alice,West,2758.77,42,Food,1089.09,1355.44,0.06,45741.78,56928.48,3415.7088
1097,2023-02-01,Alice,West,1099.68,27,Electronics,3955.19,4393.68,0.04,106790.13,118629.36000000002,4745.174400000001
1088,2023-01-11,Alice,South,1758.16,11,Food,3884.13,3915.41,0.02,42725.43,43069.509999999995,861.3901999999999
1079,2023-10-28,Bob,West,1558.03,38,Furniture,1127.76,1265.66,0.26,42854.88,48095.08,12504.720800000001
1030,2023-08-05,Bob,West,9733.46,34,Electronics,3125.07,3564.19,0.09,106252.38,121182.46,10906.4214
1051,2023-10-16,Alice,West,7617.0,43,Clothing,287.99,666.64,0.0,12383.57,28665.52,0.0
1081,2023-04-12,Bob,South,9680.84,19,Food,2443.69,2462.34,0.07,46430.11,46784.46000000001,3274.9122000000007
1005,2023-09-24,Eve,South,4453.43,6,Food,122.5,385.83,0.1,735.0,2314.98,231.49800000000002
1029,2023-08-02,Eve,South,2855.85,46,Furniture,4609.66,4879.15,0.3,212044.36,224440.9,67332.26999999999
1004,2023-06-28,Bob,West,8003.1,38,Furniture,4881.63,5088.06,0.16,185501.94,193346.28000000003,30935.404800000004
1010,2023-03-29,Alice,South,3329.91,49,Food,1150.3,1306.02,0.06,56364.7,63994.979999999996,3839.6987999999997
1056,2023-02-10,Bob,West,3063.9,42,Furniture,1080.12,1424.17,0.1,45365.03999999999,59815.14,5981.514
1017,2023-03-17,Bob,North,2401.81,28,Clothing,3780.91,3892.73,0.1,105865.48,108996.44,10899.644
1074,2023-02-15,Bob,West,1383.82,1,Furniture,1304.23,1705.71,0.01,1304.23,1705.71,17.057100000000002
1017,2023-06-09,Charlie,East,2638.98,35,Furniture,4480.63,4884.12,0.04,156822.05000000002,170944.19999999998,6837.767999999999
1084,2023-03-21,Eve,South,3617.67,40,Food,2890.95,3104.43,0.21,115638.0,124177.2,26077.212
1088,2023-11-06,David,South,6772.54,8,Food,1786.35,1935.29,0.04,14290.8,15482.32,619.2928
1069,2023-03-27,David,East,719.39,47,Electronics,4171.83,4320.93,0.07,196076.01,203083.71000000002,14215.859700000003
1034,2023-04-02,Charlie,West,2184.02,7,Electronics,2492.36,2738.68,0.11,17446.52,19170.76,2108.7835999999998
1006,2023-05-28,Bob,North,8109.33,11,Food,4562.58,4925.17,0.23,50188.38,54176.87,12460.680100000001
1053,2023-06-10,Charlie,East,1554.53,39,Furniture,4643.67,4829.52,0.17,181103.13,188351.28000000003,32019.717600000007
1066,2023-07-21,Charlie,East,3492.19,4,Furniture,868.83,1177.75,0.21,3475.32,4711.0,989.31
1077,2023-08-30,Alice,West,8660.12,25,Electronics,61.5,258.92,0.17,1537.5,6473.0,1100.41
1043,2023-12-19,Eve,South,1633.76,12,Electronics,4920.46,5079.68,0.21,59045.520000000004,60956.16,12800.7936
1075,2023-01-02,David,West,919.09,26,Electronics,4535.38,4557.56,0.0,117919.88,118496.56000000001,0.0
1023,2023-08-13,Bob,East,4896.93,38,Clothing,324.45,336.37,0.28,12329.1,12782.06,3578.9768000000004
1055,2023-10-16,David,East,3093.95,46,Clothing,4173.52,4294.85,0.03,191981.92,197563.1,5926.893
1080,2023-08-21,David,South,5677.74,12,Electronics,2316.13,2525.27,0.12,27793.56,30303.239999999998,3636.3887999999997
1095,2023-03-18,Eve,South,8057.67,43,Furniture,1331.86,1758.98,0.23,57269.979999999996,75636.14,17396.3122
1075,2023-04-26,David,South,1457.77,37,Electronics,4399.8,4801.06,0.13,162792.6,177639.22,23093.0986
1016,2023-06-03,David,West,5848.92,46,Clothing,1023.5,1164.41,0.28,47081.0,53562.86,14997.600800000002
1008,2023-04-13,Charlie,South,5104.54,24,Furniture,4739.13,4868.95,0.14,113739.12,116854.79999999999,16359.672
1004,2023-07-13,Eve,East,1526.38,16,Clothing,1067.83,1189.22,0.26,17085.28,19027.52,4947.1552
1004,2023-06-15,Alice,East,6277.59,13,Furniture,3087.73,3263.96,0.24,40140.49,42431.48,10183.5552
1056,2023-12-25,Bob,North,2809.04,25,Clothing,1154.28,1408.4,0.29,28857.0,35210.0,10210.9
1025,2023-03-31,David,West,4929.56,4,Furniture,2751.06,2976.01,0.28,11004.24,11904.04,3333.1312000000007
1067,2023-06-23,Bob,North,914.5,11,Furniture,3435.68,3552.63,0.27,37792.479999999996,39078.93,10551.3111
1096,2023-05-02,Alice,East,4649.88,32,Furniture,991.63,1065.55,0.22,31732.16,34097.6,7501.472
1067,2023-05-23,Bob,North,3133.99,49,Furniture,2628.38,2644.54,0.11,128790.62000000001,129582.45999999999,14254.0706
1027,2023-04-16,Alice,East,8241.57,7,Food,2371.85,2457.29,0.03,16602.95,17201.03,516.0309
1093,2023-11-01,Charlie,North,664.09,46,Clothing,401.64,757.26,0.21,18475.44,34833.96,7315.1316
1032,2023-12-26,David,South,4244.21,11,Clothing,4100.62,4230.0,0.29,45106.82,46530.0,13493.699999999999
1050,2023-11-13,Alice,North,4638.47,28,Food,1711.63,1951.24,0.22,47925.64,54634.72,12019.6384
1061,2023-05-03,Bob,South,7277.56,41,Furniture,2894.18,3193.92,0.28,118661.37999999999,130950.72,36666.2016
1051,2023-01-09,David,South,5785.45,23,Furniture,2598.18,3042.73,0.24,59758.14,69982.79,16795.869599999998
1019,2023-09-19,Charlie,West,6705.4,45,Clothing,2590.64,3036.18,0.05,116578.79999999999,136628.1,6831.405000000001
1021,2023-03-14,David,South,7792.79,23,Food,580.75,956.16,0.07,13357.25,21991.68,1539.4176000000002
1005,2023-12-25,Alice,South,8635.81,28,Furniture,2146.24,2173.47,0.1,60094.719999999994,60857.159999999996,6085.716
1082,2023-08-11,Charlie,North,3207.37,43,Furniture,2289.22,2581.0,0.05,98436.45999999999,110983.0,5549.150000000001
1092,2023-02-10,Bob,East,5426.42,47,Furniture,3681.53,4076.96,0.17,173031.91,191617.12,32574.9104
1042,2023-07-23,Charlie,West,8417.07,26,Electronics,4208.09,4226.56,0.29,109410.34,109890.56000000001,31868.2624
1061,2023-09-21,Charlie,South,9895.57,25,Food,2747.66,3027.01,0.23,68691.5,75675.25,17405.3075
1022,2023-11-24,Eve,West,8906.24,29,Furniture,479.58,909.88,0.13,13907.82,26386.52,3430.2476
1021,2023-06-27,Charlie,North,3777.53,19,Electronics,1222.4,1464.71,0.0,23225.600000000002,27829.49,0.0
1070,2023-12-14,Charlie,South,2032.15,33,Food,866.42,878.43,0.09,28591.859999999997,28988.19,2608.9370999999996
1001,2023-11-14,David,North,4944.99,36,Furniture,666.84,682.24,0.16,24006.24,24560.64,3929.7024
1005,2023-03-25,Bob,West,7442.25,14,Clothing,1861.2,2075.35,0.1,26056.8,29054.899999999998,2905.49
1012,2023-11-14,David,North,4976.43,14,Electronics,1185.5,1271.45,0.03,16597.0,17800.3,534.009
1090,2023-04-21,David,West,4883.49,35,Electronics,1130.6,1466.18,0.13,39571.0,51316.3,6671.119000000001
1046,2023-09-08,Alice,North,8398.48,30,Furniture,320.73,678.04,0.08,9621.900000000001,20341.199999999997,1627.2959999999998
1034,2023-01-07,David,West,3677.9,28,Furniture,137.47,234.63,0.27,3849.16,6569.639999999999,1773.8028
1049,2023-03-25,Eve,East,8611.97,17,Electronics,558.7,1004.08,0.03,9497.900000000001,17069.36,512.0808
1078,2023-07-27,Eve,North,4127.37,3,Clothing,902.38,1128.91,0.01,2707.14,3386.7300000000005,33.86730000000001
1090,2023-11-10,Alice,North,3349.51,16,Clothing,2183.37,2263.36,0.0,34933.92,36213.76,0.0
1045,2023-01-22,Bob,East,4594.5,46,Food,2577.08,2961.56,0.1,118545.68,136231.76,13623.176000000001
1027,2023-01-03,Bob,East,7648.22,30,Furniture,745.93,1143.02,0.2,22377.899999999998,34290.6,6858.12
1073,2023-05-07,David,North,1347.42,29,Clothing,2152.68,2475.93,0.22,62427.719999999994,71801.97,15796.4334
